purchase_order_id,product_id,supplier_id,order_date,unit_price,quantity
5234,3,1,2024-09-26,89.05,87.0
5235,33,2,2024-01-25,61.27,8.0
5236,11,2,2024-04-09,102.13,387.0
5237,16,2,2024-04-14,121.03,419.0
5238,18,1,2024-05-10,100.62,370.0
5239,30,3,2024-11-16,116.06,36.0
5240,48,2,2024-01-19,108.57,251.0
5241,39,2,2024-08-12,124.2,100.0
5242,10,2,2024-04-15,80.41,79.0
5243,18,2,2024-02-23,117.66,286.0
5244,38,2,2024-08-13,137.74,271.0
5245,19,3,2024-12-25,151.31,221.0
5246,36,3,2024-01-15,128.41,196.0
5247,13,1,2024-02-17,103.43,226.0
5248,46,2,2024-05-18,80.69,87.0
5249,3,2,2024-02-03,83.67,58.0
5250,10,1,2024-12-20,96.54,483.0
5251,38,3,2024-07-28,137.2,412.0
5252,1,2,2024-01-19,89.39,479.0
5253,39,3,2024-07-14,103.59,170.0
5254,27,1,2024-11-21,118.82,97.0
5255,46,3,2024-04-24,34.29,146.0
5256,8,2,2024-12-17,78.73,389.0
5257,42,2,2024-03-15,139.06,393.0
5258,46,1,2024-05-29,120.86,468.0
5259,42,2,2024-02-05,120.99,358.0
5260,17,3,2024-08-29,null,371.0
5261,9,3,2024-05-30,129.03,393.0
5262,6,2,2024-03-03,83.66,18.0
5263,43,2,2024-06-02,101.83,184.0
5264,25,2,2024-07-06,113.89,143.0
5265,39,3,2024-08-10,116.66,463.0
5266,49,3,2024-04-02,109.87,334.0
5267,28,1,2024-01-05,95.98,62.0
5268,33,2,2024-06-14,63.05,163.0
5269,33,3,2024-01-25,101.65,40.0
5270,37,1,2024-04-07,56.63,179.0
5271,9,3,2024-09-24,111.35,235.0
5272,18,1,2024-05-29,80.43,380.0
5273,21,2,2024-09-08,96.81,60.0
5274,2,2,2024-03-24,89.77,228.0
5275,43,2,2024-10-11,111.32,239.0
5276,38,3,2024-06-20,84.2,56.0
5277,40,3,2024-08-08,105.12,234.0
5278,36,1,2024-04-18,103.69,84.0
5279,50,2,2024-01-27,101.32,203.0
5280,43,2,2024-09-02,107.85,41.0
5281,37,2,2024-02-24,75.95,438.0
5282,15,2,2024-05-12,76.68,17.0
5283,28,2,2024-02-21,128.67,105.0
5284,18,1,2024-09-09,69.2,25.0
5285,34,2,2024-09-25,143.33,382.0
5286,22,2,2024-10-24,97.24,93.0
5287,11,2,2024-03-19,82.99,215.0
5288,13,1,2024-01-18,117.22,393.0
5289,4,2,2024-11-01,88.76,184.0
5290,22,2,2024-09-14,null,217.0
5291,7,2,2024-12-08,124.86,489.0
5292,43,1,2024-04-16,114.27,151.0
5293,33,1,2024-02-16,930.7215999484981,374.0
5294,24,2,2024-09-02,113.09,258.0
5295,4,2,2024-03-29,100.8,301.0
5296,28,2,2024-07-21,116.22,119.0
5297,15,2,2024-08-27,78.54,449.0
5298,1,1,2024-09-24,129.18,422.0
5299,39,2,2024-01-13,96.88,134.0
5300,3,1,2024-05-16,103.54,432.0
5301,14,2,2024-11-10,93.73,428.0
5302,38,1,2024-06-21,112.12,207.0
5303,50,3,2024-08-17,121.08,263.0
5304,1,2,2024-07-16,80.16,322.0
5305,38,3,2024-08-30,98.61,190.0
5306,38,2,2024-02-12,103.4,158.0
5307,21,1,2024-11-25,108.73,477.0
5308,48,3,2024-10-05,94.17,76.0
5309,29,2,2024-03-19,91.36,52.0
5310,5,2,2024-10-05,117.72,226.0
5311,49,1,2024-08-19,110.17,94.0
5312,10,1,2024-04-10,104.31,292.0
5313,28,2,2024-06-10,124.99,291.0
5314,21,2,2024-05-23,73.25,322.0
5315,50,2,2024-04-18,115.97,178.0
5316,7,1,2024-08-20,107.47,387.0
5317,3,2,2024-04-20,70.9,106.0
5318,45,2,2024-08-19,123.33,76.0
5319,47,1,2024-08-25,111.8,4.0
5320,20,2,2024-07-15,114.47,311.0
5321,19,2,2024-09-29,93.93,436.0
5322,35,2,2024-03-26,115.25,187.0
5323,4,2,2024-10-21,85.38,455.0
5324,5,1,2024-02-10,73.09,20.0
5325,1,2,2024-02-17,99.74,275.0
5326,4,2,2024-03-17,113.5,136.0
5327,12,2,2024-06-26,120.3,451.0
5328,27,2,2024-09-13,null,27.0
5329,42,2,2024-04-26,101.47,463.0
5330,23,2,2024-01-19,120.29,136.0
5331,25,3,2024-02-28,null,18.0
5332,21,3,2024-07-14,88.76,285.0
5333,11,3,2024-04-16,132.36,302.0
5334,24,2,2024-10-10,94.44,499.0
5335,25,2,2024-02-03,118.33,420.0
5336,45,2,2024-10-21,127.19,387.0
5337,39,1,2024-09-07,104.2,393.0
5338,46,2,2024-05-05,105.28,138.0
5339,32,3,2024-12-04,135.96,232.0
5340,39,2,2024-04-15,73.84,340.0
5341,32,2,2024-06-28,73.5,450.0
5342,5,3,2024-04-19,null,257.0
5343,36,3,2024-08-15,91.82,219.0
5344,46,1,2024-04-30,117.23,132.0
5345,42,1,2024-04-16,98.87,432.0
5346,49,3,2024-05-10,116.66,357.0
5347,42,3,2024-01-23,82.37,256.0
5348,39,2,2024-05-24,112.26,96.0
5349,16,3,2024-11-22,89.98,274.0
5350,33,2,2024-06-02,114.4,334.0
5351,49,2,2024-04-16,147.29,301.0
5352,21,2,2024-05-25,83.91,368.0
5353,9,2,2024-09-08,92.92,15.0
5354,6,2,2024-10-28,97.45,179.0
5355,42,3,2024-03-10,106.46,445.0
5356,45,1,2024-01-31,54.17,260.0
5357,35,1,2024-04-02,100.66,403.0
5358,39,2,2024-05-16,95.63,88.0
5359,22,3,2024-06-11,95.77,94.0
5360,41,2,2024-03-21,105.89,333.0
5361,33,2,2024-11-11,107.08,395.0
5362,5,2,2024-03-16,106.77,28.0
5363,42,2,2024-03-03,78.46,498.0
5364,23,3,2024-04-09,94.99,185.0
5365,17,3,2024-02-17,94.15,75.0
5366,12,1,2024-03-14,110.55,54.0
5367,23,1,2024-11-09,80.68,321.0
5368,16,3,2024-07-10,103.87,47.0
5369,3,2,2024-01-30,132.18,248.0
5370,30,1,2024-06-05,46.78,234.0
5371,22,2,2024-09-22,96.6,118.0
5372,9,2,2024-09-12,60.3,260.0
5373,29,2,2024-02-08,100.01,230.0
5374,47,3,2024-02-24,116.71,290.0
5375,37,2,2024-01-28,89.78,241.0
5376,23,2,2024-04-27,118.52,332.0
5377,13,3,2024-07-27,127.22,182.0
5378,32,2,2024-03-15,108.04,472.0
5379,46,2,2024-03-05,89.7,317.0
5380,11,2,2024-12-02,110.72,101.0
5381,47,3,2024-12-21,133.62,248.0
5382,48,2,2024-04-09,73.38,480.0
5383,23,2,2024-02-15,122.16,467.0
5384,45,1,2024-11-11,74.22,349.0
5385,17,1,2024-06-04,69.65,358.0
5386,39,2,2024-08-27,75.33,113.0
5387,40,1,2024-12-18,99.21,221.0
5388,21,1,2024-09-15,125.26,339.0
5389,2,1,2024-05-15,59.78,148.0
5390,37,1,2024-07-16,119.79,387.0
5391,6,3,2024-07-05,96.94,296.0
5392,44,3,2024-04-25,77.94,197.0
5393,18,1,2024-02-27,111.83,407.0
5394,30,2,2024-03-10,90.5,69.0
5395,22,3,2024-04-02,145.18,478.0
5396,33,1,2024-08-16,109.97,288.0
5397,33,3,2024-05-16,101.12,24.0
5398,30,2,2024-04-14,112.96,369.0
5399,17,3,2024-10-31,126.87,435.0
5400,43,3,2024-12-04,128.82,371.0
5401,32,2,2024-01-17,118.56,186.0
5402,42,3,2024-02-23,127.54,170.0
5403,42,2,2024-04-21,124.07,291.0
5404,14,2,2024-06-20,118.19,32.0
5405,10,1,2024-10-31,92.11,438.0
5406,47,2,2024-05-23,125.14,301.0
5407,42,3,2024-03-25,91.43,176.0
5408,36,3,2024-01-12,105.27,364.0
5409,34,2,2024-09-08,92.48,342.0
5410,9,2,2024-08-03,113.48,469.0
5411,42,1,2024-05-05,125.59,476.0
5412,28,3,2024-04-07,91.86,177.0
5413,11,2,2024-10-30,71.77,290.0
5414,14,1,2024-01-28,120.21,144.0
5415,39,1,2024-12-01,120.71,11.0
5416,39,3,2024-09-22,131.29,481.0
5417,47,2,2024-02-21,117.88,492.0
5418,33,3,2024-05-22,118.34,486.0
5419,19,3,2024-05-11,85.65,147.0
5420,33,3,2024-12-11,114.74,348.0
5421,15,2,2024-07-25,142.94,413.0
5422,28,2,2024-03-02,88.94,485.0
5423,24,2,2024-12-28,75.64,310.0
5424,8,3,2024-05-11,102.81,437.0
5425,43,2,2024-02-10,118.75,195.0
5426,9,1,2024-07-19,104.33,466.0
5427,47,2,2024-04-08,135.68,466.0
5428,33,3,2024-11-06,82.79,76.0
5429,33,2,2024-10-10,69.69,466.0
5430,19,1,2024-12-22,128.58,160.0
5431,3,1,2024-02-16,71.84,490.0
5432,10,2,2024-05-16,106.34,100.0
5433,40,1,2024-05-09,128.04,116.0
5434,47,2,2024-07-13,104.33,380.0
5435,42,2,2024-04-26,86.04,83.0
5436,1,1,2024-12-29,125.45,null
5437,29,1,2024-03-09,766.7534195183728,63.0
5438,50,2,2024-01-28,95.58,132.0
5439,34,2,2024-11-30,132.87,248.0
5440,42,2,2024-01-14,92.48,395.0
5441,13,1,2024-02-15,88.01,131.0
5442,33,2,2024-01-16,81.95,411.0
5443,1,1,2024-07-27,124.32,367.0
5444,34,3,2024-06-06,108.55,464.0
5445,29,2,2024-12-02,90.25,428.0
5446,48,2,2024-08-14,71.22,402.0
5447,47,1,2024-08-28,128.17,158.0
5448,13,1,2024-02-27,90.54,216.0
5449,48,1,2024-10-30,63.62,326.0
5450,49,1,2024-10-31,101.75,431.0
5451,5,2,2024-12-10,120.65,34.0
5452,29,1,2024-05-09,114.4,375.0
5453,39,2,2024-08-04,101.62,332.0
5454,24,2,2024-01-14,91.16,298.0
5455,26,2,2024-12-24,88.79,279.0
5456,17,1,2024-08-30,125.52,484.0
5457,7,1,2024-05-24,60.94,296.0
5458,13,2,2024-11-21,81.02,15.0
5459,5,2,2024-04-12,98.08,115.0
5460,26,2,2024-08-04,60.11,464.0
5461,49,2,2024-12-23,95.64,493.0
5462,3,1,2024-03-04,75.46,57.0
5463,7,2,2024-06-06,109.5,367.0
5464,49,1,2024-06-10,88.54,142.0
5465,39,1,2024-01-18,92.01,207.0
5466,5,3,2024-08-03,87.14,140.0
5467,1,3,2024-11-14,113.52,107.0
5468,49,2,2024-02-18,98.62,373.0
5469,17,1,2024-02-25,118.92,291.0
5470,43,2,2024-12-12,124.16,409.0
5471,25,1,2024-02-27,94.26,78.0
5472,3,2,2024-06-03,86.06,2.0
5473,15,2,2024-02-24,91.62,274.0
5474,29,2,2024-12-06,153.24,35.0
5475,5,2,2024-01-19,87.65,265.0
5476,43,2,2024-05-30,96.51,395.0
5477,32,1,2024-12-24,104.29,218.0
5478,26,2,2024-04-17,110.93,67.0
5479,16,1,2024-02-16,102.07,69.0
5480,25,2,2024-07-25,135.48,224.0
5481,33,3,2024-12-28,104.72,361.0
5482,28,3,2024-12-05,97.01,458.0
5483,9,3,2024-05-07,119.12,294.0
5484,1,2,2024-07-03,82.27,326.0
5485,29,1,2024-02-27,110.78,203.0
5486,22,2,2024-05-22,92.58,81.0
5487,16,2,2024-04-06,125.71,443.0
5488,41,3,2024-02-16,127.25,66.0
5489,42,1,2024-07-09,96.52,297.0
5490,44,2,2024-05-19,82.59,280.0
5491,42,2,2024-04-12,62.76,434.0
5492,33,2,2024-08-18,104.5,261.0
5493,41,2,2024-12-05,57.35,277.0
5494,7,2,2024-02-18,98.3,6.0
5495,14,2,2024-04-21,88.78,132.0
5496,29,3,2024-11-11,888.1914123724159,265.0
5497,19,2,2024-11-17,99.73,325.0
5498,19,2,2024-03-27,88.67,68.0
5499,2,1,2024-10-08,116.98,126.0
5500,41,3,2024-11-22,78.17,393.0
5501,45,3,2024-09-08,111.26,402.0
5502,15,2,2024-03-14,141.24,315.0
5503,3,1,2024-02-16,119.31,171.0
5504,11,3,2024-03-16,91.89,336.0
5505,5,2,2024-04-05,79.63,450.0
5506,46,2,2024-01-31,118.69,29.0
5507,30,2,2024-01-22,75.51,176.0
5508,40,2,2024-01-17,100.12,307.0
5509,18,3,2024-07-30,114.49,426.0
5510,42,2,2024-05-27,79.82,292.0
5511,48,1,2024-08-22,78.72,332.0
5512,2,2,2024-12-19,73.64,105.0
5513,32,1,2024-10-31,131.89,45.0
5514,8,2,2024-03-27,546.9190766754359,101.0
5515,22,2,2024-02-07,133.67,226.0
5516,6,2,2024-02-22,136.35,419.0
5517,12,3,2024-01-28,87.34,104.0
5518,47,3,2024-03-17,63.75,262.0
5519,40,1,2024-07-18,134.06,253.0
5520,36,2,2024-06-21,118.58,165.0
5521,15,3,2024-09-30,116.98,292.0
5522,28,2,2024-02-19,79.2,212.0
5523,11,2,2024-12-10,101.94,144.0
5524,49,2,2024-06-25,103.19,null
5525,45,1,2024-10-27,98.74,236.0
5526,18,2,2024-08-14,82.99,22.0
5527,2,1,2024-05-06,61.98,69.0
5528,13,2,2024-12-14,84.95,69.0
5529,45,2,2024-01-21,42.57,246.0
5530,33,2,2024-07-17,91.74,63.0
5531,15,3,2024-07-07,87.7,237.0
5532,20,3,2024-11-27,76.65,331.0
5533,29,2,2024-05-31,108.02,363.0
5534,42,1,2024-06-08,93.13,19.0
5535,29,1,2024-12-12,94.58,231.0
5536,3,2,2024-04-05,127.82,465.0
5537,19,2,2024-12-17,93.58,229.0
5538,3,1,2024-03-15,109.08,358.0
5539,33,2,2024-12-31,78.34,382.0
5540,14,2,2024-03-22,105.11,127.0
5541,40,1,2024-05-07,97.95,146.0
5542,39,1,2024-12-24,101.85,370.0
5543,4,2,2024-05-12,75.5,329.0
5544,11,3,2024-05-18,77.41,114.0
5545,11,1,2024-09-02,93.08,243.0
5546,31,2,2024-10-17,126.61,145.0
5547,43,2,2024-04-21,71.19,41.0
5548,32,2,2024-07-21,133.61,161.0
5549,27,2,2024-06-18,85.87,468.0
5550,30,3,2024-03-27,101.66,439.0
5551,43,3,2024-04-28,120.05,338.0
5552,2,2,2024-04-07,92.89,408.0
5553,49,2,2024-08-27,95.13,77.0
5554,9,2,2024-12-02,128.93,null
5555,28,2,2024-05-17,121.93,284.0
5556,31,1,2024-03-22,114.01,110.0
5557,34,3,2024-08-23,97.08,195.0
5558,15,2,2024-05-15,98.47,228.0
5559,48,2,2024-10-08,78.55,459.0
5560,25,1,2024-01-03,94.32,167.0
5561,36,1,2024-02-28,101.35,21.0
5562,8,1,2024-04-25,99.33,165.0
5563,9,1,2024-05-10,105.92,130.0
5564,37,2,2024-07-19,122.23,262.0
5565,48,3,2024-10-18,69.77,52.0
5566,45,3,2024-12-07,87.34,261.0
5567,39,1,2024-04-07,122.89,175.0
5568,32,2,2024-08-03,149.32,299.0
5569,11,2,2024-05-03,78.53,96.0
5570,17,3,2024-03-13,87.49,357.0
5571,35,1,2024-12-31,73.83,370.0
5572,37,2,2024-05-09,59.27,40.0
5573,19,2,2024-01-27,105.49,395.0
5574,44,1,2024-06-13,111.88,209.0
5575,29,2,2024-03-08,94.01,142.0
5576,7,3,2024-01-14,94.19,258.0
5577,28,2,2024-04-07,97.78,167.0
5578,9,3,2024-10-05,88.63,191.0
5579,28,3,2024-09-03,99.13,319.0
5580,6,2,2024-04-21,127.74,119.0
5581,29,1,2024-07-25,83.45,146.0
5582,17,2,2024-12-17,94.34,481.0
5583,16,2,2024-11-29,97.45,350.0
5584,23,2,2024-08-20,88.65,335.0
5585,31,3,2024-03-01,101.36,477.0
5586,3,1,2024-03-25,50.0,474.0
5587,21,3,2024-07-01,111.46,129.0
5588,26,2,2024-08-26,80.56,145.0
5589,36,1,2024-09-06,83.19,54.0
5590,42,1,2024-03-11,96.65,122.0
5591,37,1,2024-08-15,72.21,124.0
5592,5,1,2024-03-25,126.62,167.0
5593,22,2,2024-11-01,null,432.0
5594,42,1,2024-09-27,152.65,322.0
5595,12,2,2024-10-16,112.6,143.0
5596,42,2,2024-08-23,88.63,22.0
5597,13,2,2024-10-17,93.87,276.0
5598,11,2,2024-02-08,102.97,349.0
5599,33,3,2024-07-24,133.97,473.0
5600,16,1,2024-07-01,119.01,427.0
5601,8,1,2024-07-05,117.51,440.0
5602,40,2,2024-05-12,93.89,408.0
5603,40,1,2024-01-30,88.66,482.0
5604,45,2,2024-09-11,112.75,299.0
5605,2,3,2024-05-22,126.67,277.0
5606,30,1,2024-04-12,97.24,304.0
5607,30,1,2024-03-14,86.31,322.0
5608,12,2,2024-02-24,79.33,115.0
5609,10,3,2024-08-23,66.53,272.0
5610,44,2,2024-02-29,91.06,168.0
5611,11,2,2024-01-24,94.91,277.0
5612,15,2,2024-01-22,99.6,436.0
5613,16,1,2024-02-01,110.83,null
5614,17,3,2024-12-16,90.62,264.0
5615,26,2,2024-12-04,135.91,250.0
5616,2,2,2024-01-03,77.23,462.0
5617,50,2,2024-03-10,113.66,366.0
5618,12,2,2024-06-08,75.61,439.0
5619,42,2,2024-03-28,82.99,255.0
5620,26,1,2024-12-30,105.62,342.0
5621,23,3,2024-02-28,120.87,466.0
5622,18,1,2024-09-08,94.41,null
5623,32,2,2024-08-06,101.69,5.0
5624,49,2,2024-07-19,125.25,426.0
5625,38,3,2024-03-17,75.56,null
5626,47,1,2024-09-11,115.4,365.0
5627,3,2,2024-09-03,86.22,286.0
5628,38,2,2024-09-26,104.86,351.0
5629,3,2,2024-11-02,110.79,265.0
5630,30,1,2024-05-18,76.49,249.0
5631,1,2,2024-03-18,85.07,95.0
5632,30,2,2024-03-20,113.32,351.0
5633,45,2,2024-01-10,94.8,null
5634,32,3,2024-12-01,85.73,307.0
5635,28,2,2024-05-03,103.89,185.0
5636,21,1,2024-07-04,78.41,457.0
5637,46,2,2024-02-03,76.35,229.0
5638,13,2,2024-04-30,52.23,317.0
5639,27,3,2024-03-20,107.2,262.0
5640,36,2,2024-07-24,100.64,119.0
5641,7,1,2024-02-22,110.81,234.0
5642,22,2,2024-06-04,124.44,282.0
5643,10,3,2024-09-30,95.17,202.0
5644,39,2,2024-12-23,98.61,262.0
5645,5,3,2024-05-14,106.86,53.0
5646,15,3,2024-04-07,88.6,317.0
5647,15,2,2024-08-28,70.85,161.0
5648,4,3,2024-02-14,76.97,244.0
5649,32,2,2024-07-17,99.2,429.0
5650,23,1,2024-10-17,120.0,94.0
5651,39,2,2024-04-23,131.35,40.0
5652,6,2,2024-10-03,94.31,280.0
5653,24,2,2024-08-28,103.36,92.0
5654,20,2,2024-06-04,137.42,301.0
5655,37,3,2024-12-17,110.34,38.0
5656,20,2,2024-02-13,102.74,413.0
5657,12,2,2024-03-20,104.2,243.0
5658,33,2,2024-11-07,111.64,364.0
5659,28,2,2024-05-17,75.59,463.0
5660,8,2,2024-05-30,115.21,136.0
5661,1,1,2024-08-29,108.78,64.0
5662,37,2,2024-05-22,121.76,343.0
5663,22,1,2024-11-06,109.88,363.0
5664,6,1,2024-10-25,120.42,201.0
5665,21,2,2024-02-19,81.54,307.0
5666,32,2,2024-09-18,88.07,459.0
5667,35,1,2024-06-09,103.05,262.0
5668,15,1,2024-03-02,84.98,175.0
5669,5,1,2024-02-24,117.11,177.0
5670,46,2,2024-01-31,71.69,460.0
5671,50,1,2024-11-25,96.81,482.0
5672,48,3,2024-10-16,88.67,85.0
5673,6,2,2024-06-17,85.15,160.0
5674,25,3,2024-09-22,72.58,182.0
5675,46,2,2024-11-03,100.84,36.0
5676,40,1,2024-07-03,98.34,345.0
5677,29,2,2024-11-29,138.09,99.0
5678,7,1,2024-01-03,149.76,226.0
5679,40,2,2024-06-09,78.64,403.0
5680,13,2,2024-09-16,61.94,37.0
5681,38,3,2024-02-17,75.99,273.0
5682,18,2,2024-09-10,98.76,464.0
5683,2,1,2024-03-14,122.5,272.0
5684,8,2,2024-11-30,90.37,186.0
5685,11,2,2024-06-14,111.57,428.0
5686,33,2,2024-09-16,84.02,452.0
5687,33,2,2024-01-04,90.26,49.0
5688,38,2,2024-04-28,null,94.0
5689,48,2,2024-09-29,99.78,307.0
5690,27,2,2024-08-13,99.28,226.0
5691,20,3,2024-12-17,78.36,5.0
5692,12,1,2024-03-10,124.52,353.0
5693,43,2,2024-06-30,124.37,442.0
5694,31,2,2024-12-18,124.7,174.0
5695,27,2,2024-09-20,86.46,183.0
5696,32,3,2024-06-29,102.39,73.0
5697,10,2,2024-01-05,89.5,145.0
5698,3,1,2024-07-15,80.51,396.0
5699,45,2,2024-02-16,105.7,152.0
5700,27,2,2024-02-09,57.55,56.0
5701,35,2,2024-05-01,116.94,183.0
5702,31,2,2024-05-14,76.75,122.0
5703,15,2,2024-05-19,93.74,244.0
5704,16,1,2024-12-15,54.62,382.0
5705,13,2,2024-06-01,136.16,204.0
5706,49,3,2024-01-28,113.16,79.0
5707,35,3,2024-03-17,101.72,16.0
5708,11,2,2024-06-23,86.24,126.0
5709,11,2,2024-02-18,78.69,87.0
5710,21,2,2024-12-07,95.99,466.0
5711,42,1,2024-11-05,106.04,278.0
5712,33,1,2024-09-30,95.4,366.0
5713,11,1,2024-01-27,110.62,428.0
5714,30,2,2024-11-23,137.11,351.0
5715,48,1,2024-08-08,78.54,43.0
5716,5,1,2024-05-01,104.73,79.0
5717,35,1,2024-12-26,134.82,277.0
5718,22,2,2024-03-09,93.78,379.0
5719,38,3,2024-03-11,97.22,264.0
5720,31,3,2024-05-29,109.23,305.0
5721,14,2,2024-07-05,113.52,488.0
5722,24,2,2024-09-02,121.0,228.0
5723,50,2,2024-07-14,102.19,125.0
5724,49,3,2024-02-01,84.1,106.0
5725,32,1,2024-04-18,111.22,230.0
5726,36,1,2024-12-18,80.66,134.0
5727,32,2,2024-01-01,106.64,81.0
5728,39,3,2024-06-30,101.55,360.0
5729,15,2,2024-06-22,101.05,109.0
5730,43,2,2024-06-17,98.35,175.0
5731,35,1,2024-09-04,120.04,164.0
5732,3,1,2024-04-17,112.36,125.0
5733,16,3,2024-10-23,113.89,348.0
5734,5,2,2024-09-20,90.73,377.0
5735,21,2,2024-01-30,67.16,367.0
5736,10,3,2024-10-28,92.06,23.0
5737,19,2,2024-12-26,108.72,415.0
5738,25,3,2024-12-17,100.65,366.0
5739,4,3,2024-11-12,91.34,331.0
5740,29,3,2024-08-12,104.43,62.0
5741,19,2,2024-03-29,94.66,212.0
5742,43,2,2024-08-21,100.98,252.0
5743,2,1,2024-06-16,60.22,96.0
5744,10,1,2024-08-18,115.34,209.0
5745,43,2,2024-05-05,112.26,57.0
5746,25,3,2024-03-01,142.24,234.0
5747,20,2,2024-04-29,85.76,358.0
5748,48,1,2024-07-08,89.94,326.0
5749,19,2,2024-04-30,103.49,65.0
5750,23,1,2024-02-17,99.32,293.0
5751,24,2,2024-07-20,131.6,324.0
5752,11,1,2024-02-28,91.83,479.0
5753,46,2,2024-07-03,96.93,331.0
5754,34,2,2024-08-10,88.76,17.0
5755,39,2,2024-01-11,130.47,135.0
5756,28,2,2024-10-07,109.74,308.0
5757,5,1,2024-07-07,131.42,419.0
5758,5,2,2024-10-28,158.3,130.0
5759,42,2,2024-11-05,84.74,424.0
5760,21,3,2024-08-24,121.56,37.0
5761,12,2,2024-02-03,94.87,250.0
5762,50,1,2024-12-05,86.25,57.0
5763,4,2,2024-05-14,70.67,357.0
5764,33,2,2024-03-02,142.57,10.0
5765,49,2,2024-11-08,120.04,460.0
5766,42,2,2024-08-14,95.49,81.0
5767,20,2,2024-04-02,112.44,430.0
5768,38,2,2024-04-25,63.82,90.0
5769,25,1,2024-11-27,98.11,389.0
5770,14,3,2024-05-12,84.76,389.0
5771,11,2,2024-11-27,128.91,120.0
5772,32,2,2024-10-19,130.26,102.0
5773,11,3,2024-07-11,117.81,495.0
5774,18,3,2024-01-30,118.95,27.0
5775,27,2,2024-10-24,87.0,261.0
5776,39,2,2024-03-01,114.34,61.0
5777,33,2,2024-10-30,72.41,136.0
5778,18,2,2024-12-05,69.72,415.0
5779,23,2,2024-12-14,97.89,97.0
5780,11,2,2024-11-19,110.6,149.0
5781,21,3,2024-10-28,111.96,227.0
5782,44,2,2024-01-28,74.86,277.0
5783,5,2,2024-03-17,68.97,307.0
5784,23,1,2024-04-30,90.97,335.0
5785,41,3,2024-01-03,82.47,228.0
5786,25,1,2024-02-06,112.24,315.0
5787,41,1,2024-05-26,79.74,249.0
5788,33,2,2024-04-01,138.89,258.0
5789,10,3,2024-12-04,107.25,414.0
5790,22,1,2024-09-29,97.06,314.0
5791,19,2,2024-03-27,77.05,220.0
5792,1,1,2024-02-09,73.58,465.0
5793,7,3,2024-06-26,93.58,236.0
5794,4,2,2024-11-24,88.42,20.0
5795,1,2,2024-10-11,65.36,424.0
5796,15,2,2024-02-11,127.43,413.0
5797,40,2,2024-10-11,77.9,389.0
5798,12,2,2024-03-06,107.05,345.0
5799,22,2,2024-05-03,108.84,138.0
5800,22,2,2024-05-24,67.62,467.0
5801,50,1,2024-04-29,92.31,189.0
5802,47,1,2024-04-18,71.81,105.0
5803,17,2,2024-04-01,108.15,368.0
5804,29,3,2024-11-03,101.25,385.0
5805,46,2,2024-02-29,98.45,431.0
5806,14,1,2024-12-15,83.6,98.0
5807,50,2,2024-08-14,123.62,441.0
5808,20,1,2024-08-27,92.44,270.0
5809,50,2,2024-07-30,70.45,153.0
5810,48,3,2024-04-07,81.11,218.0
5811,33,2,2024-01-14,59.86,21.0
5812,39,3,2024-08-05,86.91,272.0
5813,43,3,2024-06-18,81.82,202.0
5814,15,2,2024-11-02,113.89,160.0
5815,12,3,2024-10-06,111.44,492.0
5816,40,3,2024-12-28,940.6813736785768,429.0
5817,33,1,2024-07-28,118.94,64.0
5818,20,1,2024-09-12,76.43,84.0
5819,30,3,2024-06-19,106.37,73.0
5820,38,2,2024-03-13,71.24,60.0
5821,3,2,2024-05-26,90.46,354.0
5822,28,3,2024-12-05,106.82,479.0
5823,26,2,2024-11-12,89.36,147.0
5824,30,1,2024-04-15,132.67,47.0
5825,13,2,2024-04-03,93.04,223.0
5826,13,3,2024-03-03,116.02,448.0
5827,2,3,2024-06-02,94.71,158.0
5828,37,3,2024-09-11,102.63,47.0
5829,49,3,2024-12-16,92.7,472.0
5830,38,2,2024-02-04,103.54,289.0
5831,2,2,2024-11-18,134.53,210.0
5832,36,2,2024-11-07,130.86,21.0
5833,33,3,2024-10-22,90.26,351.0
5834,26,2,2024-09-09,95.42,319.0
5835,11,2,2024-06-05,101.02,231.0
5836,8,3,2024-05-13,112.84,298.0
5837,44,1,2024-05-08,137.09,445.0
5838,40,3,2024-10-06,125.72,105.0
5839,43,2,2024-12-23,94.66,126.0
5840,22,2,2024-09-08,108.06,371.0
5841,20,3,2024-05-14,104.51,299.0
5842,8,2,2024-11-26,87.88,68.0
5843,29,3,2024-01-11,120.27,26.0
5844,40,2,2024-10-18,49.72,161.0
5845,26,3,2024-05-27,120.12,108.0
5846,30,2,2024-11-14,108.24,289.0
5847,17,2,2024-03-20,63.87,305.0
5848,20,2,2024-07-09,79.16,84.0
5849,11,3,2024-12-09,58.68,41.0
5850,39,1,2024-01-30,133.94,200.0
5851,16,3,2024-12-24,80.17,36.0
5852,46,2,2024-08-16,118.2,456.0
5853,43,1,2024-03-24,118.92,null
5854,7,2,2024-05-29,97.59,375.0
5855,16,3,2024-12-26,86.71,406.0
5856,45,1,2024-07-07,110.26,234.0
5857,47,2,2024-01-21,104.31,242.0
5858,48,2,2024-02-06,118.72,431.0
5859,27,1,2024-09-02,76.53,339.0
5860,5,1,2024-10-09,120.45,20.0
5861,23,2,2024-04-11,126.95,343.0
5862,24,2,2024-10-20,94.86,152.0
5863,9,1,2024-08-19,80.88,382.0
5864,35,2,2024-11-11,90.33,171.0
5865,42,1,2024-11-21,87.2,216.0
5866,20,1,2024-10-14,null,356.0
5867,37,1,2024-12-01,85.24,329.0
5868,42,2,2024-09-01,109.13,232.0
