purchase_order_id,product_id,supplier_id,order_date,quantity,unit_price,gasto_real,gasto_minimo_proyectado
10668,23,2,2024-08-11,32.0,120.52,3856.64,1539.52
10761,23,2,2024-01-23,179.0,125.45,22455.55,8611.69
10809,23,3,2024-06-04,489.0,73.51,35946.39,23525.79
10858,23,3,2024-12-23,231.0,102.83,23753.73,11113.41
10919,23,1,2024-04-05,211.0,93.91,19815.01,10151.21
10946,23,3,2024-03-13,178.0,78.32,13940.96,8563.58
10969,23,3,2024-12-18,427.0,109.17,46615.590000000004,20542.97
11037,23,2,2024-11-17,406.0,96.16,39040.96,19532.66
11203,23,3,2024-08-04,320.0,118.99,38076.799999999996,15395.2
11216,23,1,2024-09-18,117.0,92.6,10834.199999999999,5628.87
11308,23,2,2024-04-26,188.0,61.71,11601.48,9044.68
11456,23,1,2024-04-16,412.0,106.46,43861.52,19821.32
11458,23,1,2024-07-06,441.0,100.9,44496.9,21216.51
11511,23,2,2024-12-16,62.0,113.42,7032.04,2982.82
11531,23,2,2024-04-15,31.0,115.57,3582.6699999999996,1491.41
11573,23,3,2024-09-12,418.0,92.76,38773.68,20109.98
11655,23,2,2024-10-31,185.0,142.88,26432.8,8900.35
11827,23,1,2024-03-22,51.0,143.58,7322.580000000001,2453.61
11859,23,1,2024-06-05,196.0,133.47,26160.12,9429.56
11910,23,2,2024-10-13,432.0,113.63,49088.159999999996,20783.52
11911,23,3,2024-09-12,95.0,107.23,10186.85,4570.45
11977,23,2,2024-05-19,59.0,92.4,5451.6,2838.49
6973,23,3,2024-12-20,178.0,124.17,22102.260000000002,8563.58
933,23,1,2024-06-07,149.0,75.19,11203.31,7168.39
10208,23,2,2024-07-12,153.0,69.56,10642.68,7360.83
6588,23,2,2024-12-06,107.0,130.84,13999.880000000001,5147.7699999999995
8014,23,3,2024-03-21,132.0,104.68,13817.76,6350.5199999999995
7546,23,1,2024-01-17,240.0,97.14,23313.6,11546.4
9015,23,3,2024-05-19,301.0,105.4,31725.4,14481.11
3631,23,1,2024-02-13,259.0,80.12,20751.08,12460.49
10109,23,2,2024-10-11,241.0,125.53,30252.73,11594.51
15,24,2,2024-07-13,349.0,83.51,29144.99,18235.25
97,24,1,2024-05-30,364.0,54.69,19907.16,19019.0
102,24,2,2024-03-12,264.0,127.56,33675.840000000004,13794.0
140,24,2,2024-01-07,250.0,136.45,34112.5,13062.5
203,24,3,2024-06-14,74.0,119.74,8860.76,3866.5
206,24,2,2024-11-22,85.0,133.62,11357.7,4441.25
282,24,3,2024-08-22,179.0,68.9,12333.1,9352.75
304,24,1,2024-09-22,472.0,99.36,46897.92,24662.0
330,24,2,2024-03-19,144.0,90.81,13076.64,7524.0
461,24,3,2024-06-25,263.0,114.71,30168.73,13741.75
470,24,2,2024-03-04,211.0,106.74,22522.14,11024.75
521,24,2,2024-09-01,77.0,71.5,5505.5,4023.25
693,24,1,2024-01-25,428.0,119.81,51278.68,22363.0
831,24,2,2024-08-05,85.0,75.11,6384.35,4441.25
846,24,3,2024-01-16,155.0,94.29,14614.95,8098.75
924,24,2,2024-09-13,401.0,121.44,48697.44,20952.25
999,24,1,2024-07-12,88.0,94.67,8330.960000000001,4598.0
1009,24,2,2024-08-03,325.0,90.11,29285.75,16981.25
1074,24,1,2024-11-17,232.0,96.95,22492.4,12122.0
1178,24,3,2024-07-23,496.0,104.05,51608.799999999996,25916.0
1286,24,3,2024-10-12,219.0,81.95,17947.05,11442.75
1292,24,2,2024-03-11,357.0,112.84,40283.880000000005,18653.25
1371,24,2,2024-09-02,471.0,97.21,45785.909999999996,24609.75
1386,24,2,2024-03-11,135.0,89.41,12070.35,7053.75
1439,24,3,2024-05-14,52.0,98.95,5145.400000000001,2717.0
1528,24,1,2024-05-18,7.0,54.65,382.55,365.75
1581,24,2,2024-01-19,59.0,89.48,5279.320000000001,3082.75
1636,24,2,2024-12-20,63.0,135.46,8533.980000000001,3291.75
1713,24,3,2024-03-02,481.0,94.53,45468.93,25132.25
1722,24,1,2024-11-27,373.0,96.29,35916.170000000006,19489.25
1761,24,1,2024-04-07,87.0,86.52,7527.24,4545.75
1792,24,1,2024-11-05,375.0,98.16,36810.0,19593.75
1823,24,1,2024-06-30,105.0,91.24,9580.199999999999,5486.25
1874,24,1,2024-02-16,184.0,101.92,18753.28,9614.0
1975,24,3,2024-03-06,425.0,52.25,22206.25,22206.25
1999,24,2,2024-02-01,38.0,83.42,3169.96,1985.5
2020,24,2,2024-09-28,490.0,85.6,41944.0,25602.5
2045,24,2,2024-01-23,8.0,113.8,910.4,418.0
2164,24,2,2024-03-11,253.0,105.72,26747.16,13219.25
2171,24,2,2024-08-26,5.0,108.17,540.85,261.25
2302,24,2,2024-11-17,73.0,88.85,6486.049999999999,3814.25
2403,24,2,2024-04-05,347.0,123.02,42687.939999999995,18130.75
2542,24,2,2024-11-04,267.0,119.96,32029.32,13950.75
2545,24,1,2024-09-11,454.0,94.34,42830.36,23721.5
2553,24,1,2024-09-29,254.0,114.18,29001.72,13271.5
2603,24,1,2024-09-05,485.0,100.16,48577.6,25341.25
2746,24,3,2024-05-24,310.0,93.92,29115.2,16197.5
2943,24,2,2024-05-18,151.0,112.66,17011.66,7889.75
2960,24,2,2024-02-27,217.0,78.63,17062.71,11338.25
2962,24,2,2024-08-10,458.0,64.8,29678.399999999998,23930.5
3093,24,1,2024-10-18,51.0,103.92,5299.92,2664.75
3166,24,2,2024-02-13,149.0,91.07,13569.429999999998,7785.25
3190,24,3,2024-04-16,10.0,72.71,727.0999999999999,522.5
3196,24,2,2024-03-27,87.0,78.48,6827.76,4545.75
3207,24,2,2024-08-31,136.0,81.38,11067.68,7106.0
3288,24,2,2024-02-07,319.0,103.07,32879.329999999994,16667.75
3297,24,3,2024-09-08,374.0,86.6,32388.399999999998,19541.5
3302,24,1,2024-09-15,449.0,123.87,55617.630000000005,23460.25
3342,24,2,2024-08-31,194.0,99.43,19289.420000000002,10136.5
3359,24,2,2024-07-04,271.0,87.1,23604.1,14159.75
3377,24,2,2024-01-06,328.0,107.28,35187.840000000004,17138.0
3461,24,2,2024-02-13,196.0,115.2,22579.2,10241.0
3555,24,1,2024-05-09,111.0,73.48,8156.280000000001,5799.75
3648,24,2,2024-10-01,255.0,107.82,27494.1,13323.75
3727,24,2,2024-09-30,52.0,116.27,6046.04,2717.0
3767,24,2,2024-10-16,165.0,115.09,18989.850000000002,8621.25
3819,24,1,2024-07-27,429.0,122.08,52372.32,22415.25
3824,24,2,2024-10-08,260.0,80.63,20963.8,13585.0
3934,24,2,2024-12-26,7.0,128.45,899.1499999999999,365.75
3966,24,2,2024-05-02,248.0,80.23,19897.04,12958.0
4007,24,3,2024-01-24,26.0,78.65,2044.9,1358.5
4076,24,2,2024-03-13,67.0,94.73,6346.91,3500.75
4089,24,2,2024-03-05,84.0,109.07,9161.88,4389.0
4138,24,2,2024-01-28,208.0,103.14,21453.12,10868.0
4195,24,2,2024-10-19,46.0,124.11,5709.06,2403.5
4309,24,2,2024-01-01,440.0,121.69,53543.6,22990.0
4340,24,3,2024-04-10,193.0,101.56,19601.08,10084.25
4387,24,2,2024-10-18,104.0,113.31,11784.24,5434.0
4442,24,2,2024-09-21,51.0,104.48,5328.4800000000005,2664.75
4476,24,2,2024-09-02,471.0,74.81,35235.51,24609.75
4492,24,2,2024-08-15,69.0,84.69,5843.61,3605.25
4604,24,2,2024-12-10,96.0,112.61,10810.56,5016.0
4706,24,2,2024-02-24,392.0,120.88,47384.96,20482.0
4722,24,3,2024-08-03,153.0,111.47,17054.91,7994.25
4840,24,3,2024-12-10,361.0,122.88,44359.68,18862.25
4846,24,2,2024-10-28,110.0,100.56,11061.6,5747.5
4847,24,1,2024-12-18,138.0,112.97,15589.86,7210.5
4936,24,3,2024-12-12,77.0,77.73,5985.21,4023.25
4988,24,1,2024-03-25,426.0,111.69,47579.94,22258.5
5077,24,3,2024-07-24,333.0,84.9,28271.7,17399.25
5108,24,3,2024-07-20,316.0,96.64,30538.24,16511.0
5294,24,2,2024-09-02,258.0,113.09,29177.22,13480.5
5334,24,2,2024-10-10,499.0,94.44,47125.56,26072.75
5423,24,2,2024-12-28,310.0,75.64,23448.4,16197.5
5454,24,2,2024-01-14,298.0,91.16,27165.68,15570.5
5653,24,2,2024-08-28,92.0,103.36,9509.12,4807.0
5722,24,2,2024-09-02,228.0,121.0,27588.0,11913.0
5751,24,2,2024-07-20,324.0,131.6,42638.4,16929.0
5862,24,2,2024-10-20,152.0,94.86,14418.72,7942.0
5900,24,3,2024-11-25,170.0,111.69,18987.3,8882.5
5935,24,2,2024-05-28,279.0,126.07,35173.53,14577.75
5950,24,1,2024-05-25,183.0,100.24,18343.92,9561.75
6081,24,3,2024-01-18,216.0,92.46,19971.359999999997,11286.0
6187,24,1,2024-10-24,290.0,99.6,28884.0,15152.5
6234,24,2,2024-03-28,191.0,112.88,21560.079999999998,9979.75
6246,24,3,2024-03-29,362.0,57.12,20677.44,18914.5
6253,24,1,2024-02-11,350.0,102.79,35976.5,18287.5
6263,24,1,2024-03-14,41.0,119.93,4917.13,2142.25
6312,24,3,2024-02-22,133.0,61.92,8235.36,6949.25
6464,24,2,2024-06-16,47.0,67.35,3165.45,2455.75
6496,24,1,2024-07-31,423.0,124.44,52638.12,22101.75
6776,24,1,2024-03-10,48.0,107.59,5164.32,2508.0
6786,24,1,2024-06-29,485.0,108.06,52409.1,25341.25
6811,24,2,2024-11-29,44.0,112.43,4946.92,2299.0
6881,24,1,2024-06-10,78.0,98.4,7675.200000000001,4075.5
6895,24,1,2024-11-21,207.0,109.18,22600.260000000002,10815.75
6902,24,2,2024-08-16,261.0,97.09,25340.49,13637.25
7002,24,1,2024-08-18,387.0,71.82,27794.339999999997,20220.75
7118,24,3,2024-09-08,330.0,126.75,41827.5,17242.5
7210,24,2,2024-06-27,240.0,107.55,25812.0,12540.0
7259,24,1,2024-02-04,94.0,58.33,5483.0199999999995,4911.5
7310,24,2,2024-03-17,306.0,112.21,34336.259999999995,15988.5
7388,24,1,2024-07-31,391.0,85.55,33450.049999999996,20429.75
7443,24,1,2024-08-08,71.0,137.19,9740.49,3709.75
7479,24,3,2024-03-17,251.0,81.6,20481.6,13114.75
7602,24,3,2024-10-29,382.0,109.08,41668.56,19959.5
7607,24,2,2024-05-18,235.0,132.13,31050.55,12278.75
7656,24,2,2024-01-05,259.0,106.16,27495.44,13532.75
7752,24,2,2024-07-29,37.0,116.12,4296.4400000000005,1933.25
7793,24,1,2024-02-15,428.0,113.85,48727.799999999996,22363.0
7802,24,2,2024-03-08,219.0,98.84,21645.96,11442.75
7872,24,2,2024-04-18,329.0,100.35,33015.15,17190.25
7895,24,1,2024-10-19,256.0,79.85,20441.6,13376.0
8000,24,2,2024-12-04,51.0,94.63,4826.13,2664.75
8055,24,2,2024-12-30,253.0,100.68,25472.04,13219.25
8251,24,2,2024-08-20,333.0,110.18,36689.94,17399.25
8256,24,1,2024-09-25,11.0,115.48,1270.28,574.75
8260,24,2,2024-03-24,386.0,115.45,44563.700000000004,20168.5
8276,24,2,2024-11-04,471.0,85.28,40166.88,24609.75
8346,24,2,2024-07-11,232.0,90.03,20886.96,12122.0
8391,24,2,2024-12-10,370.0,122.8,45436.0,19332.5
8471,24,2,2024-06-13,190.0,87.49,16623.1,9927.5
8542,24,2,2024-06-21,321.0,108.88,34950.479999999996,16772.25
8561,24,3,2024-03-12,422.0,63.9,26965.8,22049.5
8569,24,1,2024-08-18,279.0,129.34,36085.86,14577.75
8612,24,2,2024-03-16,378.0,98.25,37138.5,19750.5
8642,24,2,2024-12-04,92.0,112.77,10374.84,4807.0
8673,24,2,2024-02-28,113.0,113.26,12798.380000000001,5904.25
8823,24,1,2024-05-01,234.0,136.35,31905.899999999998,12226.5
8842,24,2,2024-11-24,179.0,113.97,20400.63,9352.75
8855,24,1,2024-08-26,434.0,97.03,42111.020000000004,22676.5
9052,24,1,2024-08-11,209.0,74.08,15482.72,10920.25
9057,24,1,2024-02-28,475.0,65.06,30903.5,24818.75
9067,24,2,2024-03-22,48.0,127.45,6117.6,2508.0
9145,24,2,2024-05-02,379.0,85.95,32575.05,19802.75
9206,24,3,2024-05-22,14.0,113.74,1592.36,731.5
9219,24,2,2024-02-01,238.0,82.61,19661.18,12435.5
9222,24,3,2024-03-03,255.0,119.98,30594.9,13323.75
9264,24,2,2024-04-21,296.0,80.54,23839.84,15466.0
9371,24,2,2024-05-01,365.0,95.91,35007.15,19071.25
9537,24,2,2024-11-27,173.0,62.36,10788.28,9039.25
9582,24,2,2024-05-23,15.0,75.1,1126.5,783.75
9599,24,2,2024-06-13,407.0,91.47,37228.29,21265.75
9606,24,2,2024-10-23,341.0,121.78,41526.98,17817.25
9609,24,2,2024-03-06,218.0,104.66,22815.88,11390.5
9678,24,3,2024-12-04,21.0,92.97,1952.37,1097.25
9863,24,2,2024-02-24,388.0,92.01,35699.880000000005,20273.0
9967,24,2,2024-02-29,480.0,96.92,46521.6,25080.0
10044,24,1,2024-12-05,291.0,98.82,28756.62,15204.75
10066,24,2,2024-11-19,330.0,98.79,32600.7,17242.5
10120,24,3,2024-05-09,102.0,76.43,7795.860000000001,5329.5
10182,24,3,2024-05-19,280.0,110.74,31007.199999999997,14630.0
10187,24,2,2024-08-11,275.0,99.14,27263.5,14368.75
10201,24,2,2024-12-10,365.0,114.15,41664.75,19071.25
10221,24,2,2024-02-06,444.0,93.88,41682.72,23199.0
10278,24,2,2024-03-29,432.0,87.79,37925.280000000006,22572.0
10304,24,3,2024-04-24,157.0,99.13,15563.41,8203.25
10333,24,3,2024-04-05,354.0,105.75,37435.5,18496.5
10343,24,2,2024-05-16,211.0,82.6,17428.6,11024.75
10486,24,2,2024-02-05,251.0,89.81,22542.31,13114.75
10490,24,2,2024-10-22,469.0,93.04,43635.76,24505.25
10492,24,2,2024-02-27,59.0,82.85,4888.15,3082.75
10501,24,1,2024-11-26,359.0,108.52,38958.68,18757.75
10525,24,3,2024-06-25,313.0,110.25,34508.25,16354.25
10681,24,3,2024-10-04,161.0,109.6,17645.6,8412.25
10789,24,1,2024-08-30,220.0,62.14,13670.8,11495.0
11017,24,2,2024-05-22,209.0,94.4,19729.600000000002,10920.25
11028,24,1,2024-12-23,220.0,98.61,21694.2,11495.0
11079,24,1,2024-08-15,314.0,83.18,26118.52,16406.5
11164,24,2,2024-12-10,332.0,87.36,29003.52,17347.0
11185,24,3,2024-04-17,238.0,80.04,19049.52,12435.5
11212,24,2,2024-04-28,141.0,75.07,10584.869999999999,7367.25
11226,24,1,2024-07-11,110.0,70.99,7808.9,5747.5
11232,24,2,2024-10-15,55.0,89.28,4910.4,2873.75
11258,24,2,2024-05-11,259.0,130.32,33752.88,13532.75
11288,24,2,2024-12-19,147.0,113.09,16624.23,7680.75
11310,24,1,2024-11-22,416.0,89.13,37078.08,21736.0
11319,24,3,2024-09-28,132.0,79.27,10463.64,6897.0
11324,24,2,2024-01-17,417.0,97.05,40469.85,21788.25
11329,24,2,2024-03-04,289.0,101.93,29457.77,15100.25
11331,24,2,2024-09-18,270.0,74.71,20171.699999999997,14107.5
11427,24,3,2024-02-04,132.0,103.19,13621.08,6897.0
11435,24,3,2024-11-01,74.0,116.95,8654.300000000001,3866.5
11777,24,1,2024-09-18,305.0,103.8,31659.0,15936.25
11797,24,2,2024-10-05,161.0,92.17,14839.37,8412.25
11848,24,2,2024-04-03,159.0,101.44,16128.96,8307.75
11937,24,1,2024-11-28,86.0,115.31,9916.66,4493.5
11998,24,2,2024-12-28,222.0,138.78,30809.16,11599.5
7793,24,1,2024-02-15,428.0,113.85,48727.799999999996,22363.0
6881,24,1,2024-06-10,78.0,98.4,7675.200000000001,4075.5
8569,24,1,2024-08-18,279.0,129.34,36085.86,14577.75
11288,24,2,2024-12-19,147.0,113.09,16624.23,7680.75
203,24,3,2024-06-14,74.0,119.74,8860.76,3866.5
15,24,2,2024-07-13,349.0,83.51,29144.99,18235.25
10187,24,2,2024-08-11,275.0,99.14,27263.5,14368.75
11797,24,2,2024-10-05,161.0,92.17,14839.37,8412.25
78,25,2,2024-06-16,456.0,81.35,37095.6,21245.04
174,25,3,2024-08-24,266.0,120.7,32106.2,12392.94
217,25,2,2024-03-30,181.0,82.48,14928.880000000001,8432.79
219,25,2,2024-03-29,263.0,104.94,27599.22,12253.17
297,25,2,2024-01-31,225.0,112.71,25359.75,10482.75
329,25,3,2024-10-06,110.0,99.95,10994.5,5124.900000000001
352,25,2,2024-07-07,95.0,68.59,6516.05,4426.05
406,25,2,2024-06-18,107.0,66.9,7158.3,4985.13
515,25,2,2024-09-13,339.0,99.81,33835.590000000004,15794.010000000002
540,25,2,2024-10-28,199.0,64.71,12877.289999999999,9271.41
548,25,3,2024-10-27,447.0,116.29,51981.630000000005,20825.730000000003
571,25,2,2024-01-28,479.0,119.34,57163.86,22316.61
621,25,2,2024-03-18,444.0,106.14,47126.16,20685.960000000003
651,25,3,2024-12-26,385.0,77.66,29899.1,17937.15
726,25,3,2024-05-29,424.0,84.25,35722.0,19754.16
744,25,1,2024-09-19,322.0,112.92,36360.24,15001.980000000001
870,25,2,2024-02-17,216.0,100.45,21697.2,10063.44
943,25,2,2024-08-12,336.0,54.91,18449.76,15654.240000000002
954,25,2,2024-06-06,410.0,89.52,36703.2,19101.9
958,25,2,2024-10-29,163.0,104.22,16987.86,7594.170000000001
1110,25,2,2024-10-29,247.0,127.97,31608.59,11507.730000000001
1113,25,2,2024-05-23,447.0,102.64,45880.08,20825.730000000003
1127,25,1,2024-03-21,489.0,88.58,43315.62,22782.510000000002
1271,25,1,2024-12-19,428.0,115.03,49232.840000000004,19940.52
1287,25,3,2024-07-15,404.0,99.1,40036.399999999994,18822.36
1455,25,2,2024-05-04,164.0,106.34,17439.760000000002,7640.76
1480,25,1,2024-03-05,432.0,113.6,49075.2,20126.88
1553,25,1,2024-12-01,463.0,98.35,45536.049999999996,21571.170000000002
1557,25,2,2024-08-15,37.0,97.14,3594.18,1723.8300000000002
1593,25,2,2024-02-12,135.0,86.81,11719.35,6289.650000000001
1595,25,2,2024-10-19,86.0,115.48,9931.28,4006.7400000000002
1655,25,3,2024-03-08,331.0,108.46,35900.259999999995,15421.29
1689,25,2,2024-06-03,117.0,119.29,13956.93,5451.030000000001
1704,25,3,2024-09-18,56.0,83.83,4694.48,2609.04
1726,25,3,2024-07-17,208.0,94.86,19730.88,9690.720000000001
1768,25,1,2024-04-08,138.0,86.34,11914.92,6429.42
1781,25,2,2024-11-04,247.0,100.96,24937.12,11507.730000000001
1788,25,2,2024-05-09,214.0,70.13,15007.82,9970.26
1834,25,3,2024-04-11,452.0,90.91,41091.32,21058.68
1974,25,2,2024-04-21,250.0,89.83,22457.5,11647.5
1984,25,2,2024-07-29,192.0,84.56,16235.52,8945.28
2004,25,1,2024-05-30,291.0,114.01,33176.91,13557.69
2037,25,1,2024-01-02,492.0,114.48,56324.16,22922.280000000002
2125,25,1,2024-10-12,62.0,104.98,6508.76,2888.5800000000004
2221,25,1,2024-04-15,199.0,80.94,16107.06,9271.41
2227,25,2,2024-11-23,194.0,83.33,16166.02,9038.460000000001
2305,25,3,2024-01-28,310.0,64.87,20109.7,14442.900000000001
2356,25,1,2024-03-02,340.0,117.34,39895.6,15840.6
2377,25,2,2024-07-09,337.0,106.92,36032.04,15700.830000000002
2406,25,2,2024-12-23,322.0,95.94,30892.68,15001.980000000001
2416,25,2,2024-05-11,37.0,101.88,3769.56,1723.8300000000002
2445,25,2,2024-05-20,477.0,94.29,44976.33,22223.43
2472,25,1,2024-01-02,288.0,123.62,35602.56,13417.920000000002
2505,25,2,2024-10-19,30.0,122.72,3681.6,1397.7
2558,25,1,2024-11-05,201.0,99.33,19965.329999999998,9364.59
2589,25,1,2024-01-10,134.0,72.02,9650.68,6243.06
2769,25,2,2024-09-19,30.0,113.43,3402.9,1397.7
2771,25,3,2024-08-12,36.0,66.17,2382.12,1677.2400000000002
2787,25,2,2024-10-06,4.0,128.27,513.08,186.36
2795,25,2,2024-03-18,116.0,84.25,9773.0,5404.4400000000005
2822,25,2,2024-02-09,56.0,102.33,5730.48,2609.04
2996,25,2,2024-05-25,189.0,94.73,17903.97,8805.51
3008,25,1,2024-08-12,218.0,96.2,20971.600000000002,10156.62
3035,25,2,2024-09-03,213.0,82.5,17572.5,9923.67
3038,25,1,2024-11-10,329.0,87.91,28922.39,15328.11
3076,25,2,2024-12-26,113.0,110.51,12487.630000000001,5264.67
3109,25,1,2024-08-01,371.0,117.42,43562.82,17284.890000000003
3128,25,3,2024-06-21,368.0,102.34,37661.12,17145.120000000003
3298,25,2,2024-10-18,24.0,114.27,2742.48,1118.16
3319,25,2,2024-05-17,426.0,64.91,27651.66,19847.34
3363,25,2,2024-06-14,322.0,77.88,25077.359999999997,15001.980000000001
3439,25,3,2024-01-04,418.0,76.5,31977.0,19474.620000000003
3529,25,1,2024-10-18,466.0,109.7,51120.200000000004,21710.940000000002
3533,25,2,2024-08-20,415.0,107.95,44799.25,19334.850000000002
3607,25,1,2024-12-09,482.0,93.3,44970.6,22456.38
3646,25,3,2024-08-09,329.0,81.47,26803.63,15328.11
3682,25,2,2024-02-06,14.0,115.62,1618.68,652.26
3778,25,1,2024-02-24,486.0,101.88,49513.68,22642.74
3857,25,2,2024-03-19,24.0,96.85,2324.3999999999996,1118.16
3932,25,2,2024-05-24,199.0,69.15,13760.85,9271.41
4213,25,2,2024-11-18,84.0,111.83,9393.72,3913.5600000000004
4287,25,3,2024-12-26,186.0,124.46,23149.559999999998,8665.74
4376,25,2,2024-10-26,19.0,104.22,1980.18,885.21
4393,25,3,2024-02-05,242.0,84.93,20553.06,11274.78
4484,25,2,2024-12-23,42.0,70.79,2973.1800000000003,1956.7800000000002
4495,25,1,2024-01-12,373.0,124.67,46501.91,17378.07
4523,25,3,2024-09-12,21.0,104.29,2190.09,978.3900000000001
4545,25,2,2024-02-21,384.0,87.73,33688.32,17890.56
4584,25,2,2024-01-05,476.0,58.32,27760.32,22176.84
4669,25,3,2024-08-09,151.0,106.77,16122.269999999999,7035.09
4748,25,2,2024-06-25,463.0,91.66,42438.58,21571.170000000002
4890,25,3,2024-12-19,428.0,87.23,37334.44,19940.52
4925,25,2,2024-07-05,390.0,124.51,48558.9,18170.100000000002
4931,25,2,2024-12-14,213.0,74.95,15964.35,9923.67
5104,25,2,2024-01-17,393.0,91.31,35884.83,18309.870000000003
5153,25,2,2024-02-13,462.0,75.64,34945.68,21524.58
5165,25,1,2024-08-06,448.0,90.23,40423.04,20872.32
5198,25,2,2024-07-25,125.0,127.19,15898.75,5823.75
5264,25,2,2024-07-06,143.0,113.89,16286.27,6662.370000000001
5335,25,2,2024-02-03,420.0,118.33,49698.6,19567.800000000003
5471,25,1,2024-02-27,78.0,94.26,7352.280000000001,3634.0200000000004
5480,25,2,2024-07-25,224.0,135.48,30347.519999999997,10436.16
5560,25,1,2024-01-03,167.0,94.32,15751.439999999999,7780.530000000001
5674,25,3,2024-09-22,182.0,72.58,13209.56,8479.380000000001
5738,25,3,2024-12-17,366.0,100.65,36837.9,17051.940000000002
5746,25,3,2024-03-01,234.0,142.24,33284.16,10902.060000000001
5769,25,1,2024-11-27,389.0,98.11,38164.79,18123.510000000002
5786,25,1,2024-02-06,315.0,112.24,35355.6,14675.85
5968,25,2,2024-09-15,17.0,84.95,1444.15,792.0300000000001
6006,25,2,2024-11-25,383.0,91.54,35059.82,17843.97
6024,25,3,2024-06-30,43.0,111.11,4777.73,2003.3700000000001
6057,25,3,2024-01-27,251.0,110.63,27768.129999999997,11694.09
6097,25,1,2024-02-14,255.0,97.89,24961.95,11880.45
6250,25,2,2024-06-24,171.0,121.85,20836.35,7966.89
6291,25,1,2024-04-29,398.0,121.36,48301.28,18542.82
6296,25,2,2024-03-22,499.0,104.1,51945.899999999994,23248.410000000003
6310,25,3,2024-06-01,6.0,98.38,590.28,279.54
6334,25,3,2024-07-21,191.0,114.08,21789.28,8898.69
6376,25,2,2024-05-10,358.0,98.07,35109.06,16679.22
6429,25,2,2024-08-28,394.0,99.5,39203.0,18356.460000000003
6590,25,2,2024-04-21,36.0,115.62,4162.32,1677.2400000000002
6596,25,2,2024-06-09,472.0,69.0,32568.0,21990.480000000003
6604,25,2,2024-09-22,98.0,83.42,8175.16,4565.820000000001
6838,25,2,2024-01-26,234.0,86.42,20222.28,10902.060000000001
6863,25,2,2024-01-24,200.0,147.25,29450.0,9318.0
6915,25,2,2024-08-07,306.0,110.57,33834.42,14256.54
6983,25,2,2024-05-15,250.0,81.19,20297.5,11647.5
6990,25,2,2024-05-08,467.0,90.08,42067.36,21757.530000000002
7106,25,2,2024-03-23,216.0,140.79,30410.64,10063.44
7121,25,1,2024-12-28,185.0,108.51,20074.350000000002,8619.150000000001
7144,25,3,2024-01-30,201.0,94.96,19086.96,9364.59
7175,25,1,2024-01-19,478.0,107.44,51356.32,22270.02
7316,25,2,2024-10-22,57.0,110.05,6272.849999999999,2655.63
7399,25,2,2024-05-29,154.0,100.43,15466.220000000001,7174.860000000001
7402,25,1,2024-05-30,352.0,124.75,43912.0,16399.68
7416,25,2,2024-05-14,19.0,88.42,1679.98,885.21
7450,25,3,2024-10-02,421.0,79.44,33444.24,19614.390000000003
7526,25,1,2024-12-22,209.0,123.46,25803.14,9737.310000000001
7585,25,2,2024-06-13,380.0,99.57,37836.6,17704.2
7612,25,2,2024-07-13,350.0,128.77,45069.5,16306.500000000002
7617,25,2,2024-06-21,381.0,108.54,41353.740000000005,17750.79
7624,25,2,2024-05-28,23.0,130.01,2990.2299999999996,1071.5700000000002
7640,25,2,2024-06-03,482.0,72.26,34829.32,22456.38
7724,25,2,2024-04-01,388.0,113.0,43844.0,18076.920000000002
7733,25,3,2024-06-17,392.0,93.61,36695.12,18263.280000000002
7756,25,2,2024-11-10,206.0,106.52,21943.12,9597.54
7770,25,2,2024-09-30,22.0,86.39,1900.58,1024.98
7791,25,1,2024-07-30,366.0,130.93,47920.380000000005,17051.940000000002
7798,25,2,2024-01-17,257.0,143.67,36923.189999999995,11973.630000000001
7916,25,2,2024-11-18,482.0,92.99,44821.18,22456.38
7926,25,2,2024-09-26,182.0,85.19,15504.58,8479.380000000001
7951,25,2,2024-12-07,105.0,75.58,7935.9,4891.950000000001
8082,25,3,2024-05-03,16.0,105.68,1690.88,745.44
8236,25,2,2024-10-03,116.0,78.92,9154.72,5404.4400000000005
8243,25,2,2024-09-22,326.0,98.38,32071.879999999997,15188.340000000002
8311,25,1,2024-03-28,109.0,85.67,9338.03,5078.31
8350,25,3,2024-06-13,52.0,92.59,4814.68,2422.6800000000003
8586,25,3,2024-10-14,353.0,94.78,33457.340000000004,16446.27
8629,25,2,2024-03-31,438.0,46.59,20406.420000000002,20406.420000000002
8730,25,2,2024-02-27,412.0,78.43,32313.160000000003,19195.08
8786,25,2,2024-03-29,6.0,119.74,718.4399999999999,279.54
8977,25,2,2024-06-10,354.0,108.49,38405.46,16492.86
8996,25,2,2024-01-08,201.0,85.11,17107.11,9364.59
9047,25,3,2024-03-12,84.0,112.18,9423.12,3913.5600000000004
9130,25,2,2024-06-21,240.0,86.1,20664.0,11181.6
9307,25,1,2024-03-03,306.0,95.78,29308.68,14256.54
9323,25,3,2024-09-13,161.0,96.45,15528.45,7500.990000000001
9426,25,2,2024-05-16,230.0,116.16,26716.8,10715.7
9487,25,3,2024-12-17,141.0,51.67,7285.47,6569.1900000000005
9558,25,2,2024-06-02,215.0,78.56,16890.4,10016.85
9567,25,1,2024-06-23,151.0,91.64,13837.64,7035.09
9671,25,3,2024-04-18,257.0,99.3,25520.1,11973.630000000001
9762,25,2,2024-10-01,210.0,76.09,15978.900000000001,9783.900000000001
